1.4289 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
94.0815 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
94.0881 	EXP 	Created waiting_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='waiting_screen', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
94.0889 	EXP 	Created blank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blank', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
94.1091 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
94.1100 	EXP 	Created blank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blank', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
94.1105 	EXP 	Created Anecdotes_reco = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Anecdotes_reco', opacity=1.0, ori=0.0, pos=array([0.  , 0.25]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
94.1258 	EXP 	Created validation_reco = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='validation_reco', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), rgb=UNKNOWN, text='Valider', units='height', win=Window(...), wrapWidth=1)
94.1259 	EXP 	window1: mouseVisible = True
94.1267 	EXP 	Created blank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blank', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
94.1328 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
94.1388 	EXP 	tache_text: autoLog = True
94.1388 	EXP 	reco_text: autoLog = True
94.1388 	EXP 	textWelcome: autoDraw = True
96.1487 	EXP 	textWelcome: autoDraw = False
96.1487 	EXP 	Instructions: autoDraw = True
109.0333 	EXP 	Imported Feuille de calcul sans titre.xlsx as conditions, 32 conditions, 3 params
109.0340 	EXP 	Created sequence: random, trialTypes=32, nReps=1, seed=None
109.0343 	EXP 	New trial (rep=0, index=0): {'anecdotes': 'Le tsunami dévastateur en Asie s’est produit en décembre 2004 ', 'fichier': 'FAITS', 'anecdotes_reco': 'Le tsunami dévastateur en Asie s’est produit en décembre 2004 '}
109.0426 	DATA 	Keypress: space
109.0622 	EXP 	textWelcome: autoDraw = False
109.0622 	EXP 	Instructions: autoDraw = False
109.0622 	EXP 	Anecdotes: height = 0.05
109.0622 	EXP 	Anecdotes: height = 0.05
109.0622 	EXP 	Anecdotes: height = 0.05
109.0622 	EXP 	Anecdotes: text = 'Le tsunami dévastateur en Asie s’est produit en décembre 2004 '
109.0622 	EXP 	Anecdotes: autoDraw = True
109.0622 	EXP 	tache_text: autoDraw = True
109.0622 	EXP 	Validation_button: autoDraw = True
110.3485 	DATA 	Keypress: lshift
110.5148 	DATA 	Keypress: l
110.7863 	DATA 	Keypress: e
110.9315 	DATA 	Keypress: space
111.4982 	DATA 	Keypress: t
111.7647 	DATA 	Keypress: s
111.9315 	DATA 	Keypress: u
112.1150 	DATA 	Keypress: n
112.2482 	DATA 	Keypress: a
112.4147 	DATA 	Keypress: m
112.6480 	DATA 	Keypress: i
112.8674 	DATA 	Keypress: space
113.5481 	DATA 	Keypress: d
113.8334 	DATA 	Keypress: 2
114.1688 	DATA 	Keypress: v
114.3150 	DATA 	Keypress: a
114.4980 	DATA 	Keypress: s
114.7691 	DATA 	Keypress: t
115.0358 	DATA 	Keypress: a
115.3317 	DATA 	Keypress: t
115.5152 	DATA 	Keypress: e
115.6482 	DATA 	Keypress: u
115.7982 	DATA 	Keypress: r
115.9647 	DATA 	Keypress: space
116.1148 	DATA 	Keypress: e
116.8816 	DATA 	Keypress: n
117.0650 	DATA 	Keypress: space
117.2188 	DATA 	Keypress: lshift
117.5482 	DATA 	Keypress: a
117.8983 	DATA 	Keypress: d
118.8648 	DATA 	Keypress: backspace
119.0482 	DATA 	Keypress: s
119.2649 	DATA 	Keypress: i
119.4527 	DATA 	Keypress: e
119.6150 	DATA 	Keypress: space
120.0365 	DATA 	Keypress: s
120.5318 	DATA 	Keypress: 4
120.7647 	DATA 	Keypress: e
120.9652 	DATA 	Keypress: s
121.2187 	DATA 	Keypress: t
121.4021 	DATA 	Keypress: space
122.0817 	DATA 	Keypress: p
122.2027 	DATA 	Keypress: r
122.3151 	DATA 	Keypress: o
122.4815 	DATA 	Keypress: d
122.5982 	DATA 	Keypress: u
122.7984 	DATA 	Keypress: i
122.9315 	DATA 	Keypress: t
123.0818 	DATA 	Keypress: space
123.4151 	DATA 	Keypress: e
123.5149 	DATA 	Keypress: n
123.7152 	DATA 	Keypress: space
124.8038 	DATA 	Keypress: d
126.1693 	DATA 	Keypress: 2
126.7534 	DATA 	Keypress: c
126.9483 	DATA 	Keypress: e
127.0983 	DATA 	Keypress: m
127.2985 	DATA 	Keypress: b
127.5375 	DATA 	Keypress: r
127.7318 	DATA 	Keypress: e
127.8526 	DATA 	Keypress: space
128.2985 	DATA 	Keypress: lshift
128.8985 	DATA 	Keypress: 2
129.0817 	DATA 	Keypress: 0
129.2653 	DATA 	Keypress: 0
130.0817 	DATA 	Keypress: 4
134.9816 	DATA 	Mouse: Left button down, pos=(958,110)
134.9980 	EXP 	Anecdotes: autoDraw = False
134.9980 	EXP 	tache_text: autoDraw = False
134.9980 	EXP 	Validation_button: autoDraw = False
134.9980 	EXP 	feedback_fichier_train: height = 0.05
134.9980 	EXP 	feedback_fichier_train: height = 0.05
134.9980 	EXP 	feedback_fichier_train: height = 0.05
134.9980 	EXP 	feedback_fichier_train: text = 'FAITS'
134.9980 	EXP 	feedbacktext: autoDraw = True
134.9980 	EXP 	feedback_fichier_train: autoDraw = True
135.1161 	DATA 	Mouse:  Left button up, pos=(959,110)
139.9981 	EXP 	feedbacktext: autoDraw = False
139.9981 	EXP 	feedback_fichier_train: autoDraw = False
139.9981 	EXP 	feedbacktext: autoDraw = False
139.9981 	EXP 	feedback_fichier_train: autoDraw = False
139.9981 	EXP 	text: autoDraw = True
140.4829 	EXP 	New trial (rep=0, index=1): {'anecdotes': 'La république dominicaine est le seul pays qui possède un drapeau contenant une bible ', 'fichier': 'NOMS', 'anecdotes_reco': 'La république dominicaine est le seul pays qui possède un drapeau contenant une bible '}
140.5065 	EXP 	text: autoDraw = False
140.5065 	EXP 	text: autoDraw = False
140.5065 	EXP 	Anecdotes: height = 0.05
140.5065 	EXP 	Anecdotes: height = 0.05
140.5065 	EXP 	Anecdotes: height = 0.05
140.5065 	EXP 	Anecdotes: text = 'La république dominicaine est le seul pays qui possède un drapeau contenant une bible '
140.5065 	EXP 	Anecdotes: autoDraw = True
140.5065 	EXP 	tache_text: autoDraw = True
140.5065 	EXP 	Validation_button: autoDraw = True
141.9654 	DATA 	Keypress: lshift
142.2148 	DATA 	Keypress: l
142.8984 	DATA 	Keypress: a
143.0150 	DATA 	Keypress: space
143.3861 	DATA 	Keypress: r
144.1818 	DATA 	Keypress: backspace
144.7652 	DATA 	Keypress: lshift
145.9318 	DATA 	Keypress: r
146.5483 	DATA 	Keypress: 2
146.7482 	DATA 	Keypress: p
147.0151 	DATA 	Keypress: u
147.2526 	DATA 	Keypress: b
147.3531 	DATA 	Keypress: l
147.5484 	DATA 	Keypress: i
147.6983 	DATA 	Keypress: q
147.7983 	DATA 	Keypress: u
147.9848 	DATA 	Keypress: e
148.1318 	DATA 	Keypress: space
149.2023 	DATA 	Keypress: d
149.3688 	DATA 	Keypress: o
149.5857 	DATA 	Keypress: m
149.7983 	DATA 	Keypress: i
150.0149 	DATA 	Keypress: n
150.1486 	DATA 	Keypress: i
150.5485 	DATA 	Keypress: c
150.7858 	DATA 	Keypress: a
150.8986 	DATA 	Keypress: i
151.0151 	DATA 	Keypress: n
151.1855 	DATA 	Keypress: e
151.2991 	DATA 	Keypress: space
151.5696 	DATA 	Keypress: e
151.7819 	DATA 	Keypress: s
152.0527 	DATA 	Keypress: t
152.1693 	DATA 	Keypress: space
152.3818 	DATA 	Keypress: l
152.4984 	DATA 	Keypress: e
152.5983 	DATA 	Keypress: space
152.7654 	DATA 	Keypress: s
152.9484 	DATA 	Keypress: e
153.3482 	DATA 	Keypress: u
153.5862 	DATA 	Keypress: l
153.7985 	DATA 	Keypress: space
153.9986 	DATA 	Keypress: p
154.1529 	DATA 	Keypress: a
154.7319 	DATA 	Keypress: y
154.9151 	DATA 	Keypress: s
155.1153 	DATA 	Keypress: space
155.7152 	DATA 	Keypress: q
155.9319 	DATA 	Keypress: u
156.1150 	DATA 	Keypress: i
156.2353 	DATA 	Keypress: space
156.3985 	DATA 	Keypress: p
156.5859 	DATA 	Keypress: o
156.7317 	DATA 	Keypress: s
156.8987 	DATA 	Keypress: s
157.0819 	DATA 	Keypress: 7
157.2651 	DATA 	Keypress: d
157.4484 	DATA 	Keypress: e
157.5985 	DATA 	Keypress: space
157.8649 	DATA 	Keypress: u
158.0319 	DATA 	Keypress: n
158.2485 	DATA 	Keypress: space
158.3816 	DATA 	Keypress: d
158.5653 	DATA 	Keypress: r
158.8521 	DATA 	Keypress: a
159.0650 	DATA 	Keypress: p
159.3318 	DATA 	Keypress: e
159.5321 	DATA 	Keypress: a
159.6986 	DATA 	Keypress: u
159.9652 	DATA 	Keypress: b
160.5652 	DATA 	Keypress: backspace
160.7320 	DATA 	Keypress: space
160.9684 	DATA 	Keypress: c
161.1316 	DATA 	Keypress: o
161.2522 	DATA 	Keypress: n
161.3650 	DATA 	Keypress: t
161.5483 	DATA 	Keypress: e
161.6018 	DATA 	Keypress: n
162.2319 	DATA 	Keypress: a
163.1319 	DATA 	Keypress: n
163.3528 	DATA 	Keypress: t
163.5693 	DATA 	Keypress: space
164.0360 	DATA 	Keypress: y
164.8818 	DATA 	Keypress: backspace
165.0526 	DATA 	Keypress: u
165.2485 	DATA 	Keypress: n
165.3851 	DATA 	Keypress: e
165.5486 	DATA 	Keypress: space
165.9651 	DATA 	Keypress: b
166.1692 	DATA 	Keypress: i
166.3153 	DATA 	Keypress: b
166.4652 	DATA 	Keypress: l
166.6021 	DATA 	Keypress: e
175.6663 	DATA 	Mouse: Left button down, pos=(958,107)
175.6814 	EXP 	Anecdotes: autoDraw = False
175.6814 	EXP 	tache_text: autoDraw = False
175.6814 	EXP 	Validation_button: autoDraw = False
175.6814 	EXP 	feedback_fichier_train: height = 0.05
175.6814 	EXP 	feedback_fichier_train: height = 0.05
175.6814 	EXP 	feedback_fichier_train: height = 0.05
175.6814 	EXP 	feedback_fichier_train: text = 'NOMS'
175.6814 	EXP 	feedbacktext: autoDraw = True
175.6814 	EXP 	feedback_fichier_train: autoDraw = True
175.8172 	DATA 	Mouse:  Left button up, pos=(958,107)
180.6815 	EXP 	feedbacktext: autoDraw = False
180.6815 	EXP 	feedback_fichier_train: autoDraw = False
180.6815 	EXP 	feedbacktext: autoDraw = False
180.6815 	EXP 	feedback_fichier_train: autoDraw = False
180.6815 	EXP 	text: autoDraw = True
181.1662 	EXP 	New trial (rep=0, index=2): {'anecdotes': 'Les frites sont originaires de France et non de Belgique', 'fichier': 'INFOS', 'anecdotes_reco': 'Les frites sont originaires de France et non de Belgique'}
181.1814 	EXP 	text: autoDraw = False
181.1814 	EXP 	text: autoDraw = False
181.1814 	EXP 	Anecdotes: height = 0.05
181.1814 	EXP 	Anecdotes: height = 0.05
181.1814 	EXP 	Anecdotes: height = 0.05
181.1814 	EXP 	Anecdotes: text = 'Les frites sont originaires de France et non de Belgique'
181.1814 	EXP 	Anecdotes: autoDraw = True
181.1814 	EXP 	tache_text: autoDraw = True
181.1814 	EXP 	Validation_button: autoDraw = True
182.8484 	DATA 	Keypress: l
182.9816 	DATA 	Keypress: e
183.1483 	DATA 	Keypress: s
183.2652 	DATA 	Keypress: space
183.3894 	DATA 	Keypress: f
183.5375 	DATA 	Keypress: r
183.6182 	DATA 	Keypress: i
183.7651 	DATA 	Keypress: t
184.3317 	DATA 	Keypress: e
184.5649 	DATA 	Keypress: s
184.6982 	DATA 	Keypress: space
185.0816 	DATA 	Keypress: s
185.2149 	DATA 	Keypress: o
185.3484 	DATA 	Keypress: n
185.6149 	DATA 	Keypress: space
186.1150 	DATA 	Keypress: backspace
186.3483 	DATA 	Keypress: y
186.7485 	DATA 	Keypress: backspace
186.8519 	DATA 	Keypress: t
187.0651 	DATA 	Keypress: space
187.3857 	DATA 	Keypress: o
187.5816 	DATA 	Keypress: r
188.1820 	DATA 	Keypress: i
188.4355 	DATA 	Keypress: g
188.6818 	DATA 	Keypress: i
188.8985 	DATA 	Keypress: n
189.1485 	DATA 	Keypress: a
189.2482 	DATA 	Keypress: i
189.8319 	DATA 	Keypress: r
190.0650 	DATA 	Keypress: e
190.2650 	DATA 	Keypress: s
190.4025 	DATA 	Keypress: space
190.5483 	DATA 	Keypress: d
190.7150 	DATA 	Keypress: e
190.8356 	DATA 	Keypress: space
191.3652 	DATA 	Keypress: lshift
191.6359 	DATA 	Keypress: f
191.8651 	DATA 	Keypress: r
192.0020 	DATA 	Keypress: a
192.5691 	DATA 	Keypress: n
192.7150 	DATA 	Keypress: c
192.9652 	DATA 	Keypress: e
193.1150 	DATA 	Keypress: space
193.2652 	DATA 	Keypress: e
193.4818 	DATA 	Keypress: t
193.6352 	DATA 	Keypress: space
194.1483 	DATA 	Keypress: n
194.3316 	DATA 	Keypress: o
194.6652 	DATA 	Keypress: n
194.9854 	DATA 	Keypress: space
195.1652 	DATA 	Keypress: d
195.3151 	DATA 	Keypress: e
195.4027 	DATA 	Keypress: space
195.9484 	DATA 	Keypress: lshift
196.1371 	DATA 	Keypress: b
196.4360 	DATA 	Keypress: e
196.6352 	DATA 	Keypress: l
196.8524 	DATA 	Keypress: g
196.9651 	DATA 	Keypress: i
197.1366 	DATA 	Keypress: q
197.2652 	DATA 	Keypress: u
197.3688 	DATA 	Keypress: e
202.2034 	DATA 	Mouse: Left button down, pos=(958,103)
202.2314 	EXP 	Anecdotes: autoDraw = False
202.2314 	EXP 	tache_text: autoDraw = False
202.2314 	EXP 	Validation_button: autoDraw = False
202.2314 	EXP 	feedback_fichier_train: height = 0.05
202.2314 	EXP 	feedback_fichier_train: height = 0.05
202.2314 	EXP 	feedback_fichier_train: height = 0.05
202.2314 	EXP 	feedback_fichier_train: text = 'INFOS'
202.2314 	EXP 	feedbacktext: autoDraw = True
202.2314 	EXP 	feedback_fichier_train: autoDraw = True
202.3495 	DATA 	Mouse:  Left button up, pos=(958,103)
207.2312 	EXP 	feedbacktext: autoDraw = False
207.2312 	EXP 	feedback_fichier_train: autoDraw = False
207.2312 	EXP 	feedbacktext: autoDraw = False
207.2312 	EXP 	feedback_fichier_train: autoDraw = False
207.2312 	EXP 	text: autoDraw = True
207.7167 	EXP 	New trial (rep=0, index=3): {'anecdotes': 'Tout comme l’empreinte digitale, le cœur est propre à chaque individu et on peut l’identifier grâce à sa signature cardiaque ', 'fichier': 'NOMS', 'anecdotes_reco': 'Tout comme l’empreinte digitale, le cœur est propre à chaque individu et on peut l’identifier grâce à sa signature cardiaque '}
207.7450 	EXP 	text: autoDraw = False
207.7450 	EXP 	text: autoDraw = False
207.7450 	EXP 	Anecdotes: height = 0.05
207.7450 	EXP 	Anecdotes: height = 0.05
207.7450 	EXP 	Anecdotes: height = 0.05
207.7450 	EXP 	Anecdotes: text = 'Tout comme l’empreinte digitale, le cœur est propre à chaque individu et on peut l’identifier grâce à sa signature cardiaque '
207.7450 	EXP 	Anecdotes: autoDraw = True
207.7450 	EXP 	tache_text: autoDraw = True
207.7450 	EXP 	Validation_button: autoDraw = True
210.0485 	DATA 	Keypress: lshift
210.2151 	DATA 	Keypress: t
210.4988 	DATA 	Keypress: o
210.6196 	DATA 	Keypress: u
210.8355 	DATA 	Keypress: t
211.0986 	DATA 	Keypress: space
211.7817 	DATA 	Keypress: c
211.9654 	DATA 	Keypress: p
212.7985 	DATA 	Keypress: backspace
213.0318 	DATA 	Keypress: o
213.2526 	DATA 	Keypress: m
213.4028 	DATA 	Keypress: m
213.5152 	DATA 	Keypress: e
213.6986 	DATA 	Keypress: space
214.6987 	DATA 	Keypress: l
215.0818 	DATA 	Keypress: 4
215.3152 	DATA 	Keypress: e
215.5153 	DATA 	Keypress: m
215.9530 	DATA 	Keypress: p
216.1486 	DATA 	Keypress: r
216.3318 	DATA 	Keypress: e
216.5152 	DATA 	Keypress: i
216.6819 	DATA 	Keypress: n
216.9321 	DATA 	Keypress: y
217.6152 	DATA 	Keypress: backspace
218.1820 	DATA 	Keypress: t
218.3692 	DATA 	Keypress: e
218.4821 	DATA 	Keypress: space
218.7061 	DATA 	Keypress: d
218.8349 	DATA 	Keypress: i
219.0153 	DATA 	Keypress: g
219.1819 	DATA 	Keypress: i
219.3322 	DATA 	Keypress: t
219.6654 	DATA 	Keypress: a
219.8353 	DATA 	Keypress: l
220.0987 	DATA 	Keypress: e
220.4178 	DATA 	Keypress: comma
220.6656 	DATA 	Keypress: space
220.8486 	DATA 	Keypress: l
220.9652 	DATA 	Keypress: e
221.0987 	DATA 	Keypress: space
221.2357 	DATA 	Keypress: c
221.3319 	DATA 	Keypress: o
221.5321 	DATA 	Keypress: e
221.6486 	DATA 	Keypress: u
221.8153 	DATA 	Keypress: r
222.0988 	DATA 	Keypress: space
222.7818 	DATA 	Keypress: e
222.9689 	DATA 	Keypress: s
223.2192 	DATA 	Keypress: t
223.3860 	DATA 	Keypress: space
223.6321 	DATA 	Keypress: p
223.7856 	DATA 	Keypress: r
223.8987 	DATA 	Keypress: o
224.0988 	DATA 	Keypress: p
224.2366 	DATA 	Keypress: r
224.4391 	DATA 	Keypress: e
224.6320 	DATA 	Keypress: s
224.7657 	DATA 	Keypress: space
225.4653 	DATA 	Keypress: 0
225.5820 	DATA 	Keypress: space
225.7821 	DATA 	Keypress: c
225.9155 	DATA 	Keypress: h
226.0152 	DATA 	Keypress: a
226.2188 	DATA 	Keypress: q
226.3318 	DATA 	Keypress: u
226.5151 	DATA 	Keypress: e
226.6652 	DATA 	Keypress: space
226.8986 	DATA 	Keypress: i
227.0819 	DATA 	Keypress: n
227.3216 	DATA 	Keypress: d
227.5486 	DATA 	Keypress: i
227.7323 	DATA 	Keypress: v
227.9156 	DATA 	Keypress: i
228.1322 	DATA 	Keypress: d
228.3320 	DATA 	Keypress: u
228.5154 	DATA 	Keypress: space
228.9155 	DATA 	Keypress: e
229.1861 	DATA 	Keypress: t
229.3154 	DATA 	Keypress: t
230.0190 	DATA 	Keypress: backspace
230.2154 	DATA 	Keypress: space
230.6822 	DATA 	Keypress: o
230.8387 	DATA 	Keypress: n
230.9652 	DATA 	Keypress: space
231.0985 	DATA 	Keypress: p
231.2024 	DATA 	Keypress: e
231.3988 	DATA 	Keypress: u
231.5858 	DATA 	Keypress: t
231.7987 	DATA 	Keypress: space
232.5487 	DATA 	Keypress: l
232.6821 	DATA 	Keypress: 4
232.9827 	DATA 	Keypress: i
233.2154 	DATA 	Keypress: d
